"","State","Year","Week","covid_measure","Date","medicade_expansion","Population_density","Percent_homeless","Percent_living_under_the_federal_poverty_line_2018","Percent_at_risk_for_serious_illness_due_to_COVID","White","Black","American_Indian","Asian","Native_Hawaiian_Pacific_Islander","Other","Majority_Dem","Majority_Rep","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned"
"2059","TN","2021","04",47.430961,2021-01-25,0,160.64,0.110295258,15.3,41.6,0.78,0.17,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,1
"2060","TN","2021","05",39.2475827,2021-02-01,0,160.64,0.110295258,15.3,41.6,0.78,0.17,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,1
"2061","TN","2021","06",34.7584391,2021-02-08,0,160.64,0.110295258,15.3,41.6,0.78,0.17,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,1
"2062","TN","2021","07",27.1879774,2021-02-15,0,160.64,0.110295258,15.3,41.6,0.78,0.17,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,1
"2063","TN","2021","08",15.5090917,2021-02-22,0,160.64,0.110295258,15.3,41.6,0.78,0.17,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,1
"2064","TN","2021","09",19.8831827,2021-03-01,0,160.64,0.110295258,15.3,41.6,0.78,0.17,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,1
"2065","TX","2020","15",2.216078306334,2020-04-06,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,1,1,0,1,0,1,1
"2066","TX","2020","16",3.2649957616887,2020-04-13,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,1,1,1,1,0,1,1
"2067","TX","2020","17",2.5841108752161,2020-04-20,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,1,1,1,1,0,1,1
"2068","TX","2020","18",2.8678950247155,2020-04-27,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,1,1,1,1,0,1,1
"2069","TX","2020","19",3.4009756666571,2020-05-04,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,1,1,1,1,0,1,1
"2070","TX","2020","20",3.7754130861355,2020-05-11,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,1,1,1,1,0,1,1
"2071","TX","2020","21",4.3035669199261,2020-05-18,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,1,0,1,0,1,1
"2072","TX","2020","22",3.6221893526384,2020-05-25,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,1,0,1,0,1,1
"2073","TX","2020","23",4.4055518486525,2020-06-01,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2074","TX","2020","24",5.258875,2020-06-08,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2075","TX","2020","25",6.8073708222804,2020-06-15,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,0,0,1,1
"2076","TX","2020","26",12.5480877,2020-06-22,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,0,0,1,1
"2077","TX","2020","27",18.8105535,2020-06-29,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,0,0,1,1
"2078","TX","2020","28",23.425002,2020-07-06,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,0,0,1,1
"2079","TX","2020","29",31.411358,2020-07-13,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2080","TX","2020","30",35.9390947,2020-07-20,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2081","TX","2020","31",26.8870701,2020-07-27,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2082","TX","2020","32",28.1813426,2020-08-03,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2083","TX","2020","33",24.4069149,2020-08-10,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2084","TX","2020","34",25.8238649,2020-08-17,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2085","TX","2020","35",18.6110178,2020-08-24,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2086","TX","2020","36",16.1254431,2020-08-31,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2087","TX","2020","37",13.5846881,2020-09-07,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2088","TX","2020","38",11.6159356,2020-09-14,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2089","TX","2020","39",17.5010079,2020-09-21,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2090","TX","2020","40",20.4157076,2020-09-28,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2091","TX","2020","41",14.9469506,2020-10-05,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2092","TX","2020","42",12.874242379461,2020-10-12,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2093","TX","2020","43",16.8334254,2020-10-19,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2094","TX","2020","44",19.104684,2020-10-26,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2095","TX","2020","45",21.031066,2020-11-02,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2096","TX","2020","46",25.4878566,2020-11-09,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2097","TX","2020","47",32.091750253375,2020-11-16,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2098","TX","2020","48",36.870754159875,2020-11-23,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2099","TX","2020","49",33.5426953,2020-11-30,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2100","TX","2020","50",45.0955677,2020-12-07,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2101","TX","2020","51",39.969716486874,2020-12-14,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2102","TX","2020","52",117.1535857,2020-12-21,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2103","TX","2020","53",45.5414438,2020-12-28,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2104","TX","2021","01",63.1079783,2021-01-04,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2105","TX","2021","02",77.9411196,2021-01-11,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2106","TX","2021","03",76.8404706,2021-01-18,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2107","TX","2021","04",60.1060741,2021-01-25,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2108","TX","2021","05",72.0279644,2021-02-01,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2109","TX","2021","06",47.4244699,2021-02-08,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2110","TX","2021","07",36.017431,2021-02-15,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2111","TX","2021","08",15.369178,2021-02-22,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2112","TX","2021","09",26.1712049,2021-03-01,0,106.86,0.090056928,14.9,34.8,0.74,0.12,0.01,0.05,0,0.06,0,1,0,0,0,0,1,0,1,1
"2113","UT","2020","15",3.8811666100608,2020-04-06,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,0,0,1,0,1,0
"2114","UT","2020","16",3.0612645936989,2020-04-13,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,1,0,1,0
"2115","UT","2020","17",3.8187827609897,2020-04-20,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,1,0,1,0
"2116","UT","2020","18",4.5451090037451,2020-04-27,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,1,0,1,0
"2117","UT","2020","19",4.8347483030033,2020-05-04,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,1,0,1,0
"2118","UT","2020","20",4.656508734229,2020-05-11,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,1,0,1,0
"2119","UT","2020","21",4.5228290576483,2020-05-18,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2120","UT","2020","22",5.079827710068,2020-05-25,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2121","UT","2020","23",6.6527919045014,2020-06-01,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2122","UT","2020","24",10.54732648222,2020-06-08,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2123","UT","2020","25",9.3887692851871,2020-06-15,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2124","UT","2020","26",15.68508205214,2020-06-22,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2125","UT","2020","27",16.7411515,2020-06-29,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2126","UT","2020","28",16.959495,2020-07-06,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2127","UT","2020","29",20.8272936,2020-07-13,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2128","UT","2020","30",19.2142255,2020-07-20,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2129","UT","2020","31",17.4808457,2020-07-27,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2130","UT","2020","32",13.613047065138,2020-08-03,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2131","UT","2020","33",12.8510729,2020-08-10,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2132","UT","2020","34",11.233548822001,2020-08-17,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2133","UT","2020","35",10.9884694,2020-08-24,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2134","UT","2020","36",12.0757308,2020-08-31,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2135","UT","2020","37",13.1808161,2020-09-07,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2136","UT","2020","38",15.0345076,2020-09-14,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2137","UT","2020","39",26.5042239,2020-09-21,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2138","UT","2020","40",31.4548279,2020-09-28,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2139","UT","2020","41",32.497529376777,2020-10-05,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2140","UT","2020","42",36.343048073083,2020-10-12,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2141","UT","2020","43",38.713634337782,2020-10-19,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2142","UT","2020","44",46.872550598426,2020-10-26,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2143","UT","2020","45",51.791962696597,2020-11-02,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2144","UT","2020","46",75.867672448788,2020-11-09,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2145","UT","2020","47",94.003548571575,2020-11-16,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2146","UT","2020","48",105.30393723187,2020-11-23,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2147","UT","2020","49",72.681640156947,2020-11-30,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2148","UT","2020","50",97.675283688326,2020-12-07,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2149","UT","2020","51",81.237139458114,2020-12-14,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2150","UT","2020","52",67.66419629595,2020-12-21,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2151","UT","2020","53",69.250528458041,2020-12-28,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2152","UT","2021","01",87.756251686035,2021-01-04,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2153","UT","2021","02",94.368939687562,2021-01-11,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2154","UT","2021","03",77.650068136531,2021-01-18,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2155","UT","2021","04",54.911155150148,2021-01-25,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2156","UT","2021","05",44.3816526,2021-02-01,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2157","UT","2021","06",35.0998271,2021-02-08,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2158","UT","2021","07",29.9531595,2021-02-15,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2159","UT","2021","08",23.2335278,2021-02-22,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2160","UT","2021","09",19.6910164,2021-03-01,1,37.23,0.088513352,9,30,0.86,0.01,0.01,0.02,0.01,0.05,0,1,0,1,1,1,0,0,1,0
"2161","VA","2020","15",3.1080208981518,2020-04-06,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,1,1,1,1,0,1,0
"2162","VA","2020","16",4.7766783216613,2020-04-13,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,1,1,1,1,0,1,0
"2163","VA","2020","17",5.4511707405925,2020-04-20,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,1,1,1,1,0,1,0
"2164","VA","2020","18",7.6303000940624,2020-04-27,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,1,1,1,1,0,1,0
"2165","VA","2020","19",9.9567131519143,2020-05-04,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,1,1,1,1,0,1,0
"2166","VA","2020","20",9.3257363729142,2020-05-11,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,1,1,1,1,0,1,0
"2167","VA","2020","21",10.160901923898,2020-05-18,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,1,1,1,1,0,1,0
"2168","VA","2020","22",11.024520008684,2020-05-25,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,1,1,1,1,0,1,0
"2169","VA","2020","23",12.8371138,2020-06-01,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,1,1,1,1,0,1,0
"2170","VA","2020","24",9.7659138,2020-06-08,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,1,1,1,1,0,1,0
"2171","VA","2020","25",6.1039053395581,2020-06-15,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,1,1,0,0,1,0
"2172","VA","2020","26",5.9315164582929,2020-06-22,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,1,1,0,0,1,0
"2173","VA","2020","27",6.3080941,2020-06-29,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,1,0,0,1,0
"2174","VA","2020","28",6.5491038,2020-07-06,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,1,0,0,1,0
"2175","VA","2020","29",10.6127951,2020-07-13,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2176","VA","2020","30",9.9282606,2020-07-20,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2177","VA","2020","31",12.8823031,2020-07-27,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2178","VA","2020","32",11.7726543,2020-08-03,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2179","VA","2020","33",12.7919245,2020-08-10,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2180","VA","2020","34",11.1667827,2020-08-17,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2181","VA","2020","35",10.3918696,2020-08-24,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2182","VA","2020","36",11.6554968,2020-08-31,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2183","VA","2020","37",11.6772546,2020-09-07,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2184","VA","2020","38",11.7157492,2020-09-14,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2185","VA","2020","39",10.9910464,2020-09-21,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2186","VA","2020","40",9.129916,2020-09-28,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2187","VA","2020","41",9.9818183,2020-10-05,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2188","VA","2020","42",11.737507,2020-10-12,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2189","VA","2020","43",12.1475583,2020-10-19,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2190","VA","2020","44",12.4069784,2020-10-26,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2191","VA","2020","45",15.32754732648,2020-11-02,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2192","VA","2020","46",16.852268402526,2020-11-09,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2193","VA","2020","47",18.654820102746,2020-11-16,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2194","VA","2020","48",27.463389831864,2020-11-23,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2195","VA","2020","49",28.1010613247,2020-11-30,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2196","VA","2020","50",34.979879790723,2020-12-07,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2197","VA","2020","51",44.216911205316,2020-12-14,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2198","VA","2020","52",43.103915030156,2020-12-21,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2199","VA","2020","53",42.322307189857,2020-12-28,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2200","VA","2021","01",52.407893583105,2021-01-04,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2201","VA","2021","02",60.063298854051,2021-01-11,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2202","VA","2021","03",72.23596228553,2021-01-18,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2203","VA","2021","04",53.6213105,2021-01-25,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2204","VA","2021","05",48.6521591,2021-02-01,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2205","VA","2021","06",38.8075824,2021-02-08,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2206","VA","2021","07",34.681965,2021-02-15,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2207","VA","2021","08",23.3042989,2021-02-22,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2208","VA","2021","09",19.8130056,2021-03-01,1,199.13,0.067894035,10.7,35.9,0.68,0.19,0,0.06,0,0.03,1,0,0,0,0,0,0,0,1,0
"2209","VT","2020","15",6.5706286489025,2020-04-06,1,65.13,0.173878611,11,39.1,0.94,0.01,0,0.02,0,0,1,0,1,1,1,1,1,0,1,1
"2210","VT","2020","16",4.6933061777875,2020-04-13,1,65.13,0.173878611,11,39.1,0.94,0.01,0,0.02,0,0,1,0,1,1,1,1,1,0,1,1
"2211","VT","2020","17",1.4881214710058,2020-04-20,1,65.13,0.173878611,11,39.1,0.94,0.01,0,0.02,0,0,1,0,1,1,1,1,1,0,1,1
"2212","VT","2020","18",0.93866123555749,2020-04-27,1,65.13,0.173878611,11,39.1,0.94,0.01,0,0.02,0,0,1,0,1,1,1,1,1,0,1,1
"2213","VT","2020","19",1.0989204708966,2020-05-04,1,65.13,0.173878611,11,39.1,0.94,0.01,0,0.02,0,0,1,0,1,1,1,1,1,0,1,1
"2214","VT","2020","20",0.54946023544829,2020-05-11,1,65.13,0.173878611,11,39.1,0.94,0.01,0,0.02,0,0,1,0,1,1,1,1,1,0,1,1
"2215","VT","2020","21",0.32051847067817,2020-05-18,1,65.13,0.173878611,11,39.1,0.94,0.01,0,0.02,0,0,1,0,1,1,1,1,1,0,1,1
"2216","VT","2020","22",0.50367188249427,2020-05-25,1,65.13,0.173878611,11,39.1,0.94,0.01,0,0.02,0,0,1,0,1,1,1,1,1,0,1,1
"2217","VT","2020","23",0.48077770601725,2020-06-01,1,65.13,0.173878611,11,39.1,0.94,0.01,0,0.02,0,0,1,0,1,1,1,1,1,0,1,1
"2218","VT","2020","24",2.1062642358851,2020-06-08,1,65.13,0.173878611,11,39.1,0.94,0.01,0,0.02,0,0,1,0,1,0,1,1,0,0,1,1
