"","State","Year","Week","Day","Outcome Variable","medicade_expansion","Population_density","Percent_homeless","Percent_living_under_the_federal_poverty_line_2018","Percent_at_risk_for_serious_illness_due_to_COVID","White","Black","American_Indian","Asian","Native_Hawaiian_Pacific_Islander","Other","Majority_Dem","Majority_Rep","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned"
"13001","NH","2021","08",2021-02-27,25.2049359,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,0,0,0,0,0,0,1,1
"13002","NH","2021","08",2021-02-28,22.8514946,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,0,0,0,0,0,0,1,1
"13003","NH","2021","09",2021-03-01,20.2038732,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,0,0,0,0,0,0,1,1
"13004","NH","2021","09",2021-03-02,22.4627565,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,0,0,0,0,0,0,1,1
"13005","NH","2021","09",2021-03-03,18.1971442,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,0,0,0,0,0,0,1,1
"13006","NH","2021","09",2021-03-04,16.957385,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,0,0,0,0,0,0,1,1
"13007","NH","2021","09",2021-03-05,16.1063638,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,0,0,0,0,0,0,1,1
"13008","NH","2021","09",2021-03-06,16.064338,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,0,0,0,0,0,0,1,1
"13009","NH","2021","09",2021-03-07,11.6306228,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,0,0,0,0,0,0,1,1
"13010","NH","2021","10",2021-03-08,15.3499005,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13011","NH","2021","10",2021-03-09,14.9191367,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13012","NH","2021","10",2021-03-10,15.4759777,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13013","NH","2021","10",2021-03-11,16.6211791,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13014","NH","2021","10",2021-03-12,17.346123,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13015","NH","2021","10",2021-03-13,14.5198922,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13016","NH","2021","10",2021-03-14,20.1723539,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13017","NH","2021","11",2021-03-15,18.5333501,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13018","NH","2021","11",2021-03-16,19.4053841,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13019","NH","2021","11",2021-03-17,20.0042509,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13020","NH","2021","11",2021-03-18,20.3614697,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13021","NH","2021","11",2021-03-19,20.1618474,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13022","NH","2021","11",2021-03-20,23.5239064,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13023","NH","2021","11",2021-03-21,20.2564053,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13024","NH","2021","12",2021-03-22,20.3509632,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13025","NH","2021","12",2021-03-23,21.6642675,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13026","NH","2021","12",2021-03-24,22.6308595,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13027","NH","2021","12",2021-03-25,24.553537,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13028","NH","2021","12",2021-03-26,24.9843008,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13029","NH","2021","12",2021-03-27,21.6222418,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13030","NH","2021","12",2021-03-28,26.0979828,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13031","NH","2021","13",2021-03-29,27.2116648,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13032","NH","2021","13",2021-03-30,27.1276134,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13033","NH","2021","13",2021-03-31,27.8945831,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13034","NH","2021","13",2021-04-01,26.2660857,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13035","NH","2021","13",2021-04-02,27.6949608,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13036","NH","2021","13",2021-04-03,32.296779,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13037","NH","2021","13",2021-04-04,29.6176383,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13038","NH","2021","14",2021-04-05,29.2604195,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13039","NH","2021","14",2021-04-06,29.3759903,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13040","NH","2021","14",2021-04-07,28.9872522,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13041","NH","2021","14",2021-04-08,30.4896723,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13042","NH","2021","14",2021-04-09,31.183097,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13043","NH","2021","14",2021-04-10,26.5812788,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13044","NH","2021","14",2021-04-11,31.6033544,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13045","NH","2021","15",2021-04-12,32.6119721,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13046","NH","2021","15",2021-04-13,32.5174142,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13047","NH","2021","15",2021-04-14,32.0236117,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13048","NH","2021","15",2021-04-15,32.4018434,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"13049","NH","2021","53",2021-01-01,78.651167154533,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,0,0,0,0,0,0,1,1
"13050","NH","2021","53",2021-01-02,90.796605202975,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,0,0,0,0,0,0,1,1
"13051","NH","2021","53",2021-01-03,104.09775102419,1,145.09,0.102915092,7.6,40.5,0.93,0.02,0,0.03,0,0.01,1,0,0,0,0,0,0,0,1,1
"13052","NJ","2020","08",2020-02-20,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13053","NJ","2020","08",2020-02-21,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13054","NJ","2020","08",2020-02-22,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13055","NJ","2020","08",2020-02-23,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13056","NJ","2020","09",2020-02-24,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13057","NJ","2020","09",2020-02-25,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13058","NJ","2020","09",2020-02-26,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13059","NJ","2020","09",2020-02-27,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13060","NJ","2020","09",2020-02-28,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13061","NJ","2020","09",2020-02-29,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13062","NJ","2020","09",2020-03-01,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13063","NJ","2020","10",2020-03-02,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13064","NJ","2020","10",2020-03-03,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13065","NJ","2020","10",2020-03-04,0,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13066","NJ","2020","10",2020-03-05,0.0032167099072896,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13067","NJ","2020","10",2020-03-06,0.0032167099072896,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13068","NJ","2020","10",2020-03-07,0.0064334198145792,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13069","NJ","2020","10",2020-03-08,0.008041774768224,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13070","NJ","2020","11",2020-03-09,0.024125324304672,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13071","NJ","2020","11",2020-03-10,0.03699216393383,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13072","NJ","2020","11",2020-03-11,0.03699216393383,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13073","NJ","2020","11",2020-03-12,0.04342558374841,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13074","NJ","2020","11",2020-03-13,0.07720103777495,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13075","NJ","2020","11",2020-03-14,0.10936813684785,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13076","NJ","2020","11",2020-03-15,0.14957701068897,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13077","NJ","2020","12",2020-03-16,0.25894514753681,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13078","NJ","2020","12",2020-03-17,0.39243860868933,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13079","NJ","2020","12",2020-03-18,0.63369185173605,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13080","NJ","2020","12",2020-03-19,1.1435403720415,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13081","NJ","2020","12",2020-03-20,1.3542348709689,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13082","NJ","2020","12",2020-03-21,2.0184854668242,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13083","NJ","2020","12",2020-03-22,2.920772595819,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13084","NJ","2020","13",2020-03-23,4.3023495009998,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13085","NJ","2020","13",2020-03-24,5.4812736820215,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13086","NJ","2020","13",2020-03-25,6.4092944902745,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13087","NJ","2020","13",2020-03-26,8.9923125458281,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13088","NJ","2020","13",2020-03-27,12.759079847264,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13089","NJ","2020","13",2020-03-28,15.293847254208,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13090","NJ","2020","13",2020-03-29,18.451048028213,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,0,0,0,0,0,0,0,0
"13091","NJ","2020","14",2020-03-30,22.171173035994,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13092","NJ","2020","14",2020-03-31,24.159099758699,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13093","NJ","2020","14",2020-04-01,28.713960987421,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13094","NJ","2020","14",2020-04-02,30.975308052245,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13095","NJ","2020","14",2020-04-03,33.888038873296,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13096","NJ","2020","14",2020-04-04,38.859464035012,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13097","NJ","2020","14",2020-04-05,38.791913126959,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13098","NJ","2020","15",2020-04-06,39.332320391384,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13099","NJ","2020","15",2020-04-07,41.366889407744,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13100","NJ","2020","15",2020-04-08,40.501594442683,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13101","NJ","2020","15",2020-04-09,41.500382868897,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13102","NJ","2020","15",2020-04-10,39.715108870351,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13103","NJ","2020","15",2020-04-11,37.239850596692,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13104","NJ","2020","15",2020-04-12,39.155401346483,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13105","NJ","2020","16",2020-04-13,37.899276127686,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13106","NJ","2020","16",2020-04-14,38.568351788402,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13107","NJ","2020","16",2020-04-15,37.945918421342,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13108","NJ","2020","16",2020-04-16,38.478283910998,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13109","NJ","2020","16",2020-04-17,38.935056717833,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13110","NJ","2020","16",2020-04-18,37.907317902454,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13111","NJ","2020","16",2020-04-19,37.717532017924,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13112","NJ","2020","17",2020-04-20,38.708278669369,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13113","NJ","2020","17",2020-04-21,38.563526723541,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13114","NJ","2020","17",2020-04-22,39.213302124814,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13115","NJ","2020","17",2020-04-23,39.681333416324,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13116","NJ","2020","17",2020-04-24,38.561918368588,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13117","NJ","2020","17",2020-04-25,39.169876541065,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13118","NJ","2020","17",2020-04-26,38.864289099873,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13119","NJ","2020","18",2020-04-27,36.599725325141,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13120","NJ","2020","18",2020-04-28,35.179547901073,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13121","NJ","2020","18",2020-04-29,34.328728130595,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13122","NJ","2020","18",2020-04-30,31.029992120669,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13123","NJ","2020","18",2020-05-01,29.62268153623,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13124","NJ","2020","18",2020-05-02,28.376206447155,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13125","NJ","2020","18",2020-05-03,27.790765244028,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13126","NJ","2020","19",2020-05-04,27.00588802665,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13127","NJ","2020","19",2020-05-05,26.291778427232,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13128","NJ","2020","19",2020-05-06,24.271684605454,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13129","NJ","2020","19",2020-05-07,23.084718649664,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13130","NJ","2020","19",2020-05-08,22.941575058789,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13131","NJ","2020","19",2020-05-09,21.500489020324,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13132","NJ","2020","19",2020-05-10,18.959288193565,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13133","NJ","2020","20",2020-05-11,18.779152438757,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13134","NJ","2020","20",2020-05-12,16.324802779495,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13135","NJ","2020","20",2020-05-13,15.51097517295,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13136","NJ","2020","20",2020-05-14,14.586171074605,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13137","NJ","2020","20",2020-05-15,13.592207713252,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13138","NJ","2020","20",2020-05-16,12.873273048973,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13139","NJ","2020","20",2020-05-17,12.548385348337,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13140","NJ","2020","21",2020-05-18,13.018024994801,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13141","NJ","2020","21",2020-05-19,13.294662046828,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13142","NJ","2020","21",2020-05-20,14.328834282022,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13143","NJ","2020","21",2020-05-21,14.087581038975,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13144","NJ","2020","21",2020-05-22,13.984646321942,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13145","NJ","2020","21",2020-05-23,12.863622919251,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13146","NJ","2020","21",2020-05-24,12.577335737502,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13147","NJ","2020","22",2020-05-25,11.343727488057,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13148","NJ","2020","22",2020-05-26,10.891779746083,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13149","NJ","2020","22",2020-05-27,10.018443006253,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13150","NJ","2020","22",2020-05-28,10.216270665552,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13151","NJ","2020","22",2020-05-29,10.023268071114,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13152","NJ","2020","22",2020-05-30,10.48486594281,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13153","NJ","2020","22",2020-05-31,8.8539940198146,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13154","NJ","2020","23",2020-06-01,8.1173674510453,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
"13155","NJ","2020","23",2020-06-02,9.2705579528086,1,1021.27,0.099477803,9.5,34.6,0.68,0.14,0,0.1,0,0.06,1,0,1,1,1,1,1,1,1,0
