"","State","Year","Week","Outcome Variable","week_first_date","medicade_expansion","Population_density","Percent_homeless","Percent_living_under_the_federal_poverty_line_2018","Percent_at_risk_for_serious_illness_due_to_COVID","White","Black","American_Indian","Asian","Native_Hawaiian_Pacific_Islander","Other","Majority_Dem","Majority_Rep","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned"
"1830","OK","2020","43",30.9446136285714,2020-10-19,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1831","OK","2020","44",29.023952601825,2020-10-26,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1832","OK","2020","45",33.8390147413261,2020-11-02,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1833","OK","2020","46",55.8018045745041,2020-11-09,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1834","OK","2020","47",70.2655580519047,2020-11-16,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1835","OK","2020","48",77.7496375951429,2020-11-23,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1836","OK","2020","49",71.1248011446646,2020-11-30,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1837","OK","2020","50",75.1208488533687,2020-12-07,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1838","OK","2020","51",80.3479969596823,2020-12-14,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1839","OK","2020","52",80.1623261833357,2020-12-21,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1840","OK","2020","53",66.2962005173005,2020-12-28,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1841","OK","2021","01",94.5848194882151,2021-01-04,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1842","OK","2021","02",100.297806129482,2021-01-11,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1843","OK","2021","03",69.3985786745904,2021-01-18,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1844","OK","2021","04",64.097162260442,2021-01-25,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1845","OK","2021","05",55.5702318578847,2021-02-01,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1846","OK","2021","06",43.8322285142857,2021-02-08,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1847","OK","2021","07",26.6086852571429,2021-02-15,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1848","OK","2021","08",19.6816180142857,2021-02-22,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1849","OK","2021","09",18.1849053,2021-03-01,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1850","OK","2021","53",75.6506982354987,2021-01-01,0,56.41,0.100023357,15.6,40.8,0.72,0.07,0.08,0.02,0,0.03,0,1,0,0,0,0,0,0,1,1
"1851","OR","2020","14",1.69556057464668,2020-04-01,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,0,0,1,0,1,1
"1852","OR","2020","15",1.6451418166197,2020-04-06,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,1,1,1,1,1,0,1,1
"1853","OR","2020","16",1.41820901897423,2020-04-13,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,1,1,1,1,1,0,1,1
"1854","OR","2020","17",1.32240370141813,2020-04-20,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,1,1,1,1,1,0,1,1
"1855","OR","2020","18",1.30885547469301,2020-04-27,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,1,1,1,1,1,0,1,1
"1856","OR","2020","19",1.62530334177224,2020-05-04,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,1,1,1,1,1,0,1,1
"1857","OR","2020","20",1.60788419312564,2020-05-11,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,1,1,1,1,1,0,1,1
"1858","OR","2020","21",1.16321203739815,2020-05-18,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,1,1,1,1,1,0,1,1
"1859","OR","2020","22",0.92418260874811,2020-05-25,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,1,1,1,1,1,0,1,1
"1860","OR","2020","23",1.43078951521896,2020-06-01,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1861","OR","2020","24",2.51948630562904,2020-06-08,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1862","OR","2020","25",3.87430897813936,2020-06-15,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1863","OR","2020","26",4.28898149175969,2020-06-22,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1864","OR","2020","27",5.58574033341259,2020-06-29,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1865","OR","2020","28",6.44411728181326,2020-07-06,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1866","OR","2020","29",7.6852316178879,2020-07-13,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1867","OR","2020","30",7.7771659921705,2020-07-20,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1868","OR","2020","31",7.90829348180003,2020-07-27,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1869","OR","2020","32",7.4486215002692,2020-08-03,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1870","OR","2020","33",6.80217754312773,2020-08-10,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1871","OR","2020","34",6.29508678571429,2020-08-17,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1872","OR","2020","35",5.3399368,2020-08-24,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1873","OR","2020","36",5.25042171428571,2020-08-31,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1874","OR","2020","37",4.78542721428571,2020-09-07,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1875","OR","2020","38",4.73171818483911,2020-09-14,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1876","OR","2020","39",6.09331495502554,2020-09-21,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1877","OR","2020","40",6.63040538623986,2020-09-28,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1878","OR","2020","41",7.42878303397926,2020-10-05,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1879","OR","2020","42",8.35538495076072,2020-10-12,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1880","OR","2020","43",8.0544207915837,2020-10-19,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1881","OR","2020","44",9.98697856484489,2020-10-26,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1882","OR","2020","45",14.0161244123596,2020-11-02,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1883","OR","2020","46",20.1191166867784,2020-11-09,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1884","OR","2020","47",24.3011639576736,2020-11-16,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1885","OR","2020","48",29.205138166921,2020-11-23,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,0,0,1,0,0,1,1
"1886","OR","2020","49",34.1516925173043,2020-11-30,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1887","OR","2020","50",32.218650882776,2020-12-07,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1888","OR","2020","51",28.9085287699597,2020-12-14,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1889","OR","2020","52",27.5991894466491,2020-12-21,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1890","OR","2020","53",22.2902200194763,2020-12-28,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1891","OR","2021","01",28.124667085594,2021-01-04,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1892","OR","2021","02",28.9012707960863,2021-01-11,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1893","OR","2021","03",19.2771911688611,2021-01-18,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1894","OR","2021","04",17.7201128280634,2021-01-25,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1895","OR","2021","05",15.3477215467837,2021-02-01,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1896","OR","2021","06",12.5558191,2021-02-08,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1897","OR","2021","07",8.88037874285714,2021-02-15,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1898","OR","2021","08",9.70730441428571,2021-02-22,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1899","OR","2021","09",9.0027967,2021-03-01,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1900","OR","2021","53",24.007457756883,2021-01-01,1,42.6,0.378837682,12.6,39.8,0.84,0.02,0.01,0.04,0,0.03,1,0,0,1,1,1,1,0,1,1
"1901","PA","2020","14",7.03261255508252,2020-04-01,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,1,1,0,0,1,1,1,1
"1902","PA","2020","15",11.9228921922895,2020-04-06,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,1,1,1,1,1,1,1,1
"1903","PA","2020","16",11.1730087171516,2020-04-13,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,1,1,1,1,1,1,1,1
"1904","PA","2020","17",10.1696569755446,2020-04-20,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,1,1,1,1,1,1,1,1
"1905","PA","2020","18",9.50362526654639,2020-04-27,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,1,1,1,1,1,1,1,1
"1906","PA","2020","19",8.27900688729234,2020-05-04,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,1,1,1,1,1,1,1,1
"1907","PA","2020","20",7.3351165692029,2020-05-11,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,1,1,1,1,1,1,1,1
"1908","PA","2020","21",6.30179499483101,2020-05-18,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,1,1,1,1,1,1,1,1
"1909","PA","2020","22",5.24551780387327,2020-05-25,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,1,1,1,1,1,1,1,1
"1910","PA","2020","23",4.33972743275619,2020-06-01,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,1,1,1,1,1,1,1,1
"1911","PA","2020","24",3.86084776453449,2020-06-08,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,1,1,1,1,1,1,1,1
"1912","PA","2020","25",3.28584145185949,2020-06-15,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,1,1,1,1,1,1,1,1
"1913","PA","2020","26",3.87184733181564,2020-06-22,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,1,1,0,0,1,1
"1914","PA","2020","27",4.652975951824,2020-06-29,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,1,1,0,0,1,1
"1915","PA","2020","28",5.51142036144717,2020-07-06,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,1,1,0,0,1,1
"1916","PA","2020","29",6.30195441758866,2020-07-13,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,1,1,0,0,1,1
"1917","PA","2020","30",6.67896853187601,2020-07-20,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,0,0,1,1
"1918","PA","2020","31",7.41275119396189,2020-07-27,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1919","PA","2020","32",5.93721518009969,2020-08-03,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1920","PA","2020","33",6.1490763740146,2020-08-10,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1921","PA","2020","34",5.48814594285714,2020-08-17,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1922","PA","2020","35",4.9271680401067,2020-08-24,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1923","PA","2020","36",5.9421569938691,2020-08-31,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1924","PA","2020","37",5.92302731945304,2020-09-07,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1925","PA","2020","38",6.58953728130333,2020-09-14,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1926","PA","2020","39",6.16740900112799,2020-09-21,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1927","PA","2020","40",7.30897264285714,2020-09-28,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1928","PA","2020","41",9.53184153514511,2020-10-05,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1929","PA","2020","42",10.0013157977697,2020-10-12,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1930","PA","2020","43",12.4293504805333,2020-10-19,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1931","PA","2020","44",16.0748299238173,2020-10-26,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1932","PA","2020","45",20.2070003277121,2020-11-02,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1933","PA","2020","46",31.3580099123021,2020-11-09,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1934","PA","2020","47",44.5257660623626,2020-11-16,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1935","PA","2020","48",52.3013435248067,2020-11-23,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1936","PA","2020","49",58.6973521960421,2020-11-30,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1937","PA","2020","50",77.5321167767328,2020-12-07,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1938","PA","2020","51",78.7242146991567,2020-12-14,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1939","PA","2020","52",66.7522229936143,2020-12-21,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1940","PA","2020","53",56.12883390899,2020-12-28,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,1,1,1,1,1,1,1
"1941","PA","2021","01",60.2717249002226,2021-01-04,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,1,1,1,1,1,1,1
"1942","PA","2021","02",59.723340726227,2021-01-11,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,1,1,1,1,1,1,1
"1943","PA","2021","03",47.3215688624556,2021-01-18,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1944","PA","2021","04",40.6736860597294,2021-01-25,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1945","PA","2021","05",35.9089608994309,2021-02-01,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1946","PA","2021","06",29.0995917142857,2021-02-08,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1947","PA","2021","07",24.1239618285714,2021-02-15,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1948","PA","2021","08",19.5639242285714,2021-02-22,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1949","PA","2021","09",20.3841093,2021-03-01,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,0,0,0,1,0,1,1
"1950","PA","2021","53",57.4445706760697,2021-01-01,1,278.09,0.103060343,12.2,39.8,0.81,0.11,0,0.03,0,0.02,1,0,0,1,1,1,1,1,1,1
"1951","RI","2020","14",7.12558932089386,2020-04-01,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,1,1,0,0,1,0,0,1
"1952","RI","2020","15",15.3192079268271,2020-04-06,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,1,1,1,1,1,1,0,1
"1953","RI","2020","16",27.8932107108311,2020-04-13,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,1,1,1,1,1,1,0,1
"1954","RI","2020","17",31.1643393652267,2020-04-20,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,1,1,1,1,1,1,0,1
"1955","RI","2020","18",30.1201981810793,2020-04-27,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,1,1,1,1,1,1,0,1
"1956","RI","2020","19",28.5096778306227,2020-05-04,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,1,1,1,1,1,1,0,1
"1957","RI","2020","20",20.52257570982,2020-05-11,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,1,1,1,1,1,1,0,1
"1958","RI","2020","21",19.6364042251193,2020-05-18,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,1,1,1,1,1,1,0,1
"1959","RI","2020","22",13.6335556461463,2020-05-25,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,1,1,1,1,1,1,0,1
"1960","RI","2020","23",10.5319554496937,2020-06-01,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,1,0,1,1,1,1,0,1
"1961","RI","2020","24",7.36292916201369,2020-06-08,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,1,0,1,1,1,1,0,1
"1962","RI","2020","25",5.69846793857577,2020-06-15,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,1,0,1,0,1
"1963","RI","2020","26",4.76028204064256,2020-06-22,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,1,0,0,0,1
"1964","RI","2020","27",4.08987404786893,2020-06-29,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,1,0,0,0,1
"1965","RI","2020","28",4.20738809257927,2020-07-06,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,1,0,0,0,1
"1966","RI","2020","29",6.31300859861824,2020-07-13,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1967","RI","2020","30",-2.96674801399821,2020-07-20,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1968","RI","2020","31",3.97236000315864,2020-07-27,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1969","RI","2020","32",8.58430464310127,2020-08-03,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1970","RI","2020","33",9.03702268419837,2020-08-10,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1971","RI","2020","34",8.58045172360253,2020-08-17,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1972","RI","2020","35",9.11600753392169,2020-08-24,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1973","RI","2020","36",8.6401719758324,2020-08-31,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1974","RI","2020","37",8.2047920724794,2020-09-07,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1975","RI","2020","38",7.85995577734586,2020-09-14,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1976","RI","2020","39",8.7904358362817,2020-09-21,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1977","RI","2020","40",7.3417381047709,2020-09-28,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1978","RI","2020","41",10.8806446643259,2020-10-05,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1979","RI","2020","42",15.3115020878299,2020-10-12,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1980","RI","2020","43",19.8656529352916,2020-10-19,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1981","RI","2020","44",30.2011094905516,2020-10-26,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1982","RI","2020","45",37.3733191373801,2020-11-02,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1983","RI","2020","46",46.9015890576629,2020-11-09,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1984","RI","2020","47",67.2450040107929,2020-11-16,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
"1985","RI","2020","48",83.3540604348534,2020-11-23,1,684.35,0.099781049,12.9,38.3,0.81,0.07,0.01,0.03,0,0.06,1,0,0,0,0,0,0,0,0,1
