"","submission_date","state","political.party.affilation","Total.population","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned","new_deaths_per_100k","new_cases_per_100k","log_new_deaths_per_100k","log_new_cases_per_100k","per.male","per.female","per.65.and.over","per.white","per.black","per.amer.ind","per.asian","per.pac.isl","pop.dens"
"57","2021-01-23","SC","REPUBLICAN","5020806","0","0","0","0","0","0","1","1",1.49378406574562,89.1091988019453,0.401312541957722,4.48986257047149,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"58","2021-01-13","VA","DEMOCRAT","8454463","0","0","0","0","0","0","1","0",0.875277353511394,62.6178149930989,-0.133214467409031,4.13704982217385,49.2,50.8,15,67.6,19.2,0.3,6.4,0.1,214.091238288174
"59","2020-02-25","MN","DEMOCRAT","5563378","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.8,50.2,15.4,82.8,6.4,1,4.8,0,69.8679844776269
"60","2021-03-02","MI","DEMOCRAT","9965265","0","0","0","0","1","0","1","1",0.250871401814202,16.4772336711568,-1.38281481451278,2.80197965063139,49.2,50.8,16.7,78.4,13.8,0.5,3.1,0,176.254709138825
"61","2020-05-05","IN","REPUBLICAN","6665703","0","1","1","1","1","1","1","0",0.930134450934883,7.89114066438304,-0.0724261323864773,2.06574069530614,49.3,50.7,15.4,83.3,9.4,0.2,2.3,0,186.057695528387
"62","2020-12-26","DC","DEMOCRAT","692683","0","0","0","0","0","0","1","0",0.866197091598899,39.556333849683,-0.143642807862641,3.67772582929737,47.4,52.6,12.1,41.3,46.3,0.3,4,0.1,11355.4590163934
"63","2021-02-26","ID","REPUBLICAN","1717750","0","0","0","0","0","0","1","0",0.523941202153981,18.1632950080047,-0.646375810586875,2.89940279988639,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"64","2020-02-01","WI","DEMOCRAT","5790716","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.7,50.3,16.5,85.4,6.4,0.9,2.8,0,106.92263377525
"65","2020-04-12","SC","REPUBLICAN","5020806","0","1","0","0","1","0","1","1",0.179254087889474,2.31038602168656,-1.71895099424237,0.837414619527776,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"66","2020-02-10","OR","DEMOCRAT","4129803","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.6,50.4,17.2,84.3,1.9,1.2,4.4,0.4,43.0241592699087
"67","2020-07-05","CT","DEMOCRAT","3575074","0","0","0","0","1","0","1","1",0,0,-Inf,-Inf,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"68","2020-08-01","AZ","DEMOCRAT","7050299","0","0","1","1","1","0","1","0",0.751741167289501,42.7215923750184,-0.285363206714283,3.75470446865338,49.7,50.3,17.1,77.2,4.5,4.5,3.3,0.2,62.065769318802
"69","2020-10-06","WY","REPUBLICAN","581024","0","0","0","0","0","0","1","0",0,24.2675001376879,-Inf,3.189138012278,51,49,15.7,91.4,1,2.4,0.9,0.1,5.98420071477861
"70","2020-04-14","MN","DEMOCRAT","5563378","0","1","1","1","1","0","1","0",0.143797527329619,2.04911476444707,-1.93934902904735,0.71740787766731,49.8,50.2,15.4,82.8,6.4,1,4.8,0,69.8679844776269
"71","2020-02-06","ID","REPUBLICAN","1717750","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"72","2020-04-01","NV","DEMOCRAT","2972382","0","0","0","0","0","1","1","0",0.201858307579578,5.58474650970165,-1.60018927533628,1.72003904379221,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"73","2020-02-08","DC","DEMOCRAT","692683","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,47.4,52.6,12.1,41.3,46.3,0.3,4,0.1,11355.4590163934
"74","2020-12-13","IL","DEMOCRAT","12770631","0","1","0","1","1","1","1","0",0.83785993033547,56.504647264493,-0.176904340041804,4.03432288723875,49.1,50.9,15.2,71.5,14.2,0.3,5.5,0,230.022712945118
"75","2020-03-19","DC","DEMOCRAT","692683","0","0","0","0","0","0","0","0",0,4.61971782186079,-Inf,1.53033362570903,47.4,52.6,12.1,41.3,46.3,0.3,4,0.1,11355.4590163934
"76","2020-07-23","DC","DEMOCRAT","692683","0","0","0","0","0","0","1","0",0.14436618193315,6.06337964119229,-1.9354022770907,1.80226734119267,47.4,52.6,12.1,41.3,46.3,0.3,4,0.1,11355.4590163934
"77","2020-02-16","DC","DEMOCRAT","692683","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,47.4,52.6,12.1,41.3,46.3,0.3,4,0.1,11355.4590163934
"78","2021-01-22","OR","DEMOCRAT","4129803","0","1","1","1","1","0","1","1",0.532713061615772,20.9695232436027,-0.629772345713132,3.04307010949099,49.6,50.4,17.2,84.3,1.9,1.2,4.4,0.4,43.0241592699087
"79","2020-12-16","MI","DEMOCRAT","9965265","0","0","0","0","1","0","1","1",0.93324161474883,46.6018716010061,-0.0690911462277234,3.8416407034368,49.2,50.8,16.7,78.4,13.8,0.5,3.1,0,176.254709138825
"80","2020-09-21","ND","REPUBLICAN","756717","0","0","0","0","0","0","1","1",0.396449399180936,34.8875471279223,-0.925206864762581,3.55212994971563,51.2,48.8,14.9,86.6,2.9,5.3,1.5,0.1,10.966754105013
"81","2020-11-29","NJ","DEMOCRAT","8878503","0","0","0","0","0","0","1","1",0.146421080220393,58.4220110079368,-1.92126869724412,4.06769271964574,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"82","2020-03-22","MN","DEMOCRAT","5563378","0","0","0","0","0","0","0","0",0,1.77949440070403,-Inf,0.576329279407404,49.8,50.2,15.4,82.8,6.4,1,4.8,0,69.8679844776269
"83","2020-09-29","AL","REPUBLICAN","4876250","0","0","0","0","0","0","1","1",0.328120994616765,11.7098179953858,-1.11437285259299,2.46042763482324,48.4,51.6,16.5,68.1,26.6,0.5,1.4,0,96.2829499457005
"84","2020-07-03","IN","REPUBLICAN","6665703","0","0","0","0","0","0","1","0",0.285041202705851,7.92114500150997,-1.25512153826513,2.06953576627469,49.3,50.7,15.4,83.3,9.4,0.2,2.3,0,186.057695528387
"85","2021-01-28","IN","REPUBLICAN","6665703","0","0","0","0","0","0","1","0",0.510073731157839,42.2911131804102,-0.673199992815408,3.74457697368254,49.3,50.7,15.4,83.3,9.4,0.2,2.3,0,186.057695528387
"86","2020-04-03","KY","REPUBLICAN","4449052","0","1","1","1","1","0","1","0",0.13486019044057,1.37107860281246,-2.00351666354137,0.315597731403885,49.2,50.8,16,87,8.1,0.2,1.5,0.1,112.674162994479
"87","2021-01-28","NV","DEMOCRAT","2972382","0","0","0","0","0","0","1","0",1.58122340937336,36.2672092617974,0.458198857145727,3.59091400690461,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"88","2020-07-21","ID","REPUBLICAN","1717750","0","0","0","0","0","0","1","0",0.23286275651288,32.3679231552903,-1.4573060268032,3.47716790632749,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"89","2020-04-28","WY","REPUBLICAN","581024","1","1","1","1","1","0","1","0",0,2.75375888087239,-Inf,1.01296684413962,51,49,15.7,91.4,1,2.4,0.9,0.1,5.98420071477861
"90","2020-12-04","AL","REPUBLICAN","4876250","0","0","0","0","0","0","1","1",1.12791591899513,78.7490387080236,0.120371610399696,4.366266070749,48.4,51.6,16.5,68.1,26.6,0.5,1.4,0,96.2829499457005
"91","2020-10-22","LA","REPUBLICAN","4664362","0","0","0","0","1","0","1","1",0.192952433794804,16.5510309877321,-1.64531157747451,2.80644839521404,48.9,51.1,15,62,32.2,0.6,1.7,0,107.961346171651
"92","2021-02-16","ID","REPUBLICAN","1717750","0","0","0","0","0","0","1","0",0.17464706738466,26.8956483772377,-1.74498809925498,3.29196450315864,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"93","2020-12-31","AZ","DEMOCRAT","7050299","0","0","1","1","1","0","1","0",2.07083415894844,109.470534512082,0.727951501441932,4.69565542183116,49.7,50.3,17.1,77.2,4.5,4.5,3.3,0.2,62.065769318802
"94","2020-08-09","NJ","DEMOCRAT","8878503","0","0","1","1","0","0","1","1",0.0563158000847665,4.099790246171,-2.87678014227156,1.41093581293108,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"95","2020-11-20","LA","REPUBLICAN","4664362","0","0","0","0","1","0","1","1",0.728931416558149,101.685932609862,-0.316175630194573,4.62188897106685,48.9,51.1,15,62,32.2,0.6,1.7,0,107.961346171651
"96","2020-08-10","SC","REPUBLICAN","5020806","0","0","0","1","0","0","1","1",0.756850593311114,16.1926192726825,-0.278589411852203,2.78455553796922,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"97","2020-11-17","MI","DEMOCRAT","9965265","0","0","0","0","1","0","1","1",0.802788485805445,79.1348749882718,-0.219664004707098,4.37115367505659,49.2,50.8,16.7,78.4,13.8,0.5,3.1,0,176.254709138825
"98","2020-10-13","ME","DEMOCRAT","1335492","0","0","0","0","0","0","1","0",0,2.69563576569534,-Inf,0.991634082177945,49,51,20,94.3,1.4,0.6,1.1,0,43.2996790195506
"99","2020-08-04","OR","DEMOCRAT","4129803","0","0","0","1","0","0","1","1",0.121071150367221,8.06333861445691,-2.11137688663735,2.087327690909,49.6,50.4,17.2,84.3,1.9,1.2,4.4,0.4,43.0241592699087
"100","2020-03-19","MS","REPUBLICAN","2984418","0","0","0","0","0","0","0","0",0.0335073706163145,1.00522111848943,-3.39598984595417,0.00520753570798805,48.5,51.5,15.4,58.4,37.7,0.5,1,0,63.6024550859919
"101","2020-04-29","NE","REPUBLICAN","1914571","0","1","1","1","1","0","1","0",0.679003285853593,21.4147190153826,-0.387129312180963,3.06407849005585,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"102","2020-06-26","NJ","DEMOCRAT","8878503","1","1","1","1","1","1","1","0",0.473052720712039,4.64042192698476,-0.748548436422287,1.53480529464387,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"103","2020-07-21","NJ","DEMOCRAT","8878503","0","0","1","1","0","0","1","1",0.247789520372973,3.9083165258828,-1.39517560134734,1.3631067252412,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"104","2020-02-13","MS","REPUBLICAN","2984418","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.5,51.5,15.4,58.4,37.7,0.5,1,0,63.6024550859919
"105","2020-10-09","VA","DEMOCRAT","8454463","0","0","0","0","0","0","1","0",0.118280723447486,14.8560588650042,-2.13469446761916,2.69840778641494,49.2,50.8,15,67.6,19.2,0.3,6.4,0.1,214.091238288174
"106","2020-09-15","IN","REPUBLICAN","6665703","0","0","0","0","0","0","1","0",0.315045539832783,10.336494140228,-1.15503807970815,2.33568075358209,49.3,50.7,15.4,83.3,9.4,0.2,2.3,0,186.057695528387
"107","2020-07-09","ME","DEMOCRAT","1335492","0","0","0","1","0","0","1","0",0,0.973424026501095,-Inf,-0.0269354988166277,49,51,20,94.3,1.4,0.6,1.1,0,43.2996790195506
"108","2020-02-29","CA","DEMOCRAT","39283497","0","0","0","0","0","0","0","0",0,0.00254559821901803,-Inf,-5.97338960001251,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"109","2020-08-21","NE","REPUBLICAN","1914571","0","0","1","0","0","0","1","0",0.156693065966214,14.5202241128691,-1.85346638097439,2.67554244404814,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"110","2020-03-03","SC","REPUBLICAN","5020806","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"111","2020-04-17","OR","DEMOCRAT","4129803","1","1","1","1","1","0","1","1",0.145285380440665,1.18649727359876,-1.92905532984339,0.171005499039178,49.6,50.4,17.2,84.3,1.9,1.2,4.4,0.4,43.0241592699087
"112","2020-07-16","AZ","DEMOCRAT","7050299","0","0","1","1","1","0","1","0",0.82266014533568,46.2249898904997,-0.195212109719986,3.83352055857116,49.7,50.3,17.1,77.2,4.5,4.5,3.3,0.2,62.065769318802
"113","2020-06-22","IL","DEMOCRAT","12770631","0","0","0","1","1","1","1","0",0.187931199327582,3.61767558705596,-1.67167934415576,1.28583171657803,49.1,50.9,15.2,71.5,14.2,0.3,5.5,0,230.022712945118
"114","2020-11-20","ND","REPUBLICAN","756717","0","0","0","0","0","0","1","1",2.11439679563166,201.396294783915,0.748769568809091,5.3052745828159,51.2,48.8,14.9,86.6,2.9,5.3,1.5,0.1,10.966754105013
"115","2020-05-26","ND","REPUBLICAN","756717","0","0","0","0","0","0","1","1",0,-4.62524299044425,-Inf,NA,51.2,48.8,14.9,86.6,2.9,5.3,1.5,0.1,10.966754105013
"116","2020-11-10","CT","DEMOCRAT","3575074","0","0","0","0","1","0","1","1",0.25174304084335,42.628488249474,-1.37934639089027,3.7525227680201,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"117","2020-04-11","CT","DEMOCRAT","3575074","0","1","1","1","1","0","1","1",1.39857244912972,38.5726281469978,0.335452037201658,3.65254290956681,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"118","2021-02-20","SC","REPUBLICAN","5020806","0","0","0","0","0","0","1","1",0.597513626298248,38.6192973797434,-0.514978189916433,3.65375208366406,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"119","2020-04-10","IL","DEMOCRAT","12770631","1","1","1","1","1","1","1","0",0.532471731428149,11.4716336256212,-0.630225469327603,2.43987734694746,49.1,50.9,15.2,71.5,14.2,0.3,5.5,0,230.022712945118
"120","2020-02-06","NV","DEMOCRAT","2972382","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"121","2020-08-17","NJ","DEMOCRAT","8878503","0","0","1","1","0","0","1","1",0.146421080220393,4.05473760610319,-1.92126869724412,1.3998859767445,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"122","2020-05-05","ID","REPUBLICAN","1717750","0","1","1","1","1","0","1","0",0.0582156891282201,1.22252947169262,-2.84360038792309,0.200922049800329,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"123","2020-08-16","WI","DEMOCRAT","5790716","0","0","0","0","0","0","1","0",0.0172690216546624,12.071046136609,-4.05884103841882,2.49080970381499,49.7,50.3,16.5,85.4,6.4,0.9,2.8,0,106.92263377525
"124","2020-05-26","ID","REPUBLICAN","1717750","0","1","1","1","1","0","1","0",0.11643137825644,0.873235336923301,-2.15045320736315,-0.135550186820884,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"125","2021-02-02","NE","REPUBLICAN","1914571","0","0","1","0","0","0","1","0",0.574541241876117,56.9318139677244,-0.554183396844129,4.04185430558069,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"126","2020-01-22","AL","REPUBLICAN","4876250","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.4,51.6,16.5,68.1,26.6,0.5,1.4,0,96.2829499457005
"127","2020-10-14","IN","REPUBLICAN","6665703","0","0","0","0","0","0","1","0",0.210030359888522,17.4775263764377,-1.56050318781631,2.86091584856823,49.3,50.7,15.4,83.3,9.4,0.2,2.3,0,186.057695528387
"128","2020-10-10","NJ","DEMOCRAT","8878503","0","0","0","0","0","0","1","1",0.0788421201186732,10.8126336162752,-2.54030790565034,2.38071522975623,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"129","2021-02-16","MN","DEMOCRAT","5563378","0","1","1","1","1","0","1","0",0.0359493818324047,8.12456029412346,-3.32564339016724,2.09489160910505,49.8,50.2,15.4,82.8,6.4,1,4.8,0,69.8679844776269
"130","2020-02-06","NH","DEMOCRAT","1348124","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.5,50.5,17.5,92.9,1.6,0.2,2.7,0,150.577906846867
"131","2020-07-23","SC","REPUBLICAN","5020806","0","0","0","1","0","0","1","1",0.995856043830413,34.1976965451364,-0.00415256615044263,3.53215828931889,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"132","2020-10-23","DE","DEMOCRAT","957248","0","0","0","0","0","0","1","0",0,0,-Inf,-Inf,48.4,51.6,18.2,68.8,22.2,0.4,3.9,0.1,491.148281169831
"133","2020-09-17","DE","DEMOCRAT","957248","0","0","0","0","0","0","1","0",0,15.043123621047,-Inf,2.71092098452723,48.4,51.6,18.2,68.8,22.2,0.4,3.9,0.1,491.148281169831
"134","2020-12-06","NE","REPUBLICAN","1914571","0","0","1","0","0","0","1","0",0.574541241876117,66.1244738377422,-0.554183396844129,4.19153893306162,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"135","2020-06-03","NH","DEMOCRAT","1348124","0","0","1","1","1","0","1","1",0.667594375591563,3.41214903080132,-0.404074512047857,1.22734230710502,49.5,50.5,17.5,92.9,1.6,0.2,2.7,0,150.577906846867
"136","2020-03-16","DC","DEMOCRAT","692683","0","0","0","0","0","0","0","0",0,0.721830909665749,-Inf,-0.325964364656595,47.4,52.6,12.1,41.3,46.3,0.3,4,0.1,11355.4590163934
"137","2020-02-22","DE","DEMOCRAT","957248","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.4,51.6,18.2,68.8,22.2,0.4,3.9,0.1,491.148281169831
"138","2020-04-30","NV","DEMOCRAT","2972382","0","1","1","1","1","1","1","0",0.504645768948944,3.66709258769566,-0.683898543462121,1.29939913766481,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"139","2020-08-01","IL","DEMOCRAT","12770631","0","0","0","0","0","0","1","0",0.0626437331091941,12.8341348207461,-2.77029163282387,2.55210840424012,49.1,50.9,15.2,71.5,14.2,0.3,5.5,0,230.022712945118
"140","2020-02-18","CA","DEMOCRAT","39283497","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"141","2020-03-19","NV","DEMOCRAT","2972382","0","0","0","0","0","0","0","0",0,1.07657764042441,-Inf,0.0737871582353952,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"142","2020-07-18","VT","DEMOCRAT","624313","0","0","0","0","0","0","1","1",0,0.640704262124928,-Inf,-0.445187298065035,49.3,50.7,18.8,94.2,1.4,0.3,1.7,0.1,67.7349462948899
"143","2020-04-17","MO","REPUBLICAN","6104910","0","1","1","1","1","1","1","1",0.21294335215425,2.8174043515793,-1.54672910097177,1.03581601838015,49.1,50.9,16.5,82.2,11.5,0.4,2,0.1,88.8090250501877
"144","2021-02-17","NH","DEMOCRAT","1348124","0","0","0","0","0","0","1","1",0.890125834122084,55.5586874797867,-0.116392439596076,4.01743989413314,49.5,50.5,17.5,92.9,1.6,0.2,2.7,0,150.577906846867
"145","2021-02-08","NV","DEMOCRAT","2972382","0","0","0","0","0","0","1","0",0.0672861025265259,18.4363920922681,-2.69880156400439,2.91432654238368,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"146","2020-08-29","VT","DEMOCRAT","624313","0","0","0","0","0","0","1","1",0,4.32475376934326,-Inf,1.4643552068194,49.3,50.7,18.8,94.2,1.4,0.3,1.7,0.1,67.7349462948899
"147","2020-05-13","IN","REPUBLICAN","6665703","0","1","1","1","1","1","1","0",0.6150889111021,5.19075032295918,-0.485988450727261,1.64687825762616,49.3,50.7,15.4,83.3,9.4,0.2,2.3,0,186.057695528387
"148","2020-08-15","CA","DEMOCRAT","39283497","0","1","1","1","1","0","1","0",0.384385331071722,32.1101759346934,-0.956109763197583,3.46917298721109,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"149","2021-01-15","MI","DEMOCRAT","9965265","0","0","0","0","1","0","1","1",0.391359386830155,30.1146030737768,-0.938128993251333,3.40501020605939,49.2,50.8,16.7,78.4,13.8,0.5,3.1,0,176.254709138825
"150","2020-12-11","MS","REPUBLICAN","2984418","0","0","0","0","0","0","1","1",1.87641275451361,89.2971426924781,0.629361844780982,4.49196949064578,48.5,51.5,15.4,58.4,37.7,0.5,1,0,63.6024550859919
"151","2020-03-07","AL","REPUBLICAN","4876250","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.4,51.6,16.5,68.1,26.6,0.5,1.4,0,96.2829499457005
"152","2020-09-22","NH","DEMOCRAT","1348124","0","0","0","0","0","0","1","1",0,2.81873180805326,-Inf,1.03628707034231,49.5,50.5,17.5,92.9,1.6,0.2,2.7,0,150.577906846867
"153","2020-11-14","ME","DEMOCRAT","1335492","0","0","0","0","0","0","1","0",0.074878771269315,11.4564520042052,-2.59188485627816,2.43855306511427,49,51,20,94.3,1.4,0.6,1.1,0,43.2996790195506
"154","2021-02-01","VA","DEMOCRAT","8454463","0","0","0","0","0","0","1","0",0.508607110824188,32.4089182246111,-0.676079444919639,3.47843363876891,49.2,50.8,15,67.6,19.2,0.3,6.4,0.1,214.091238288174
"155","2020-01-23","NJ","DEMOCRAT","8878503","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"156","2020-12-27","DE","DEMOCRAT","957248","0","0","0","0","0","0","1","0",0.208932272514542,61.0082235742462,-1.56574513448882,4.11100866777946,48.4,51.6,18.2,68.8,22.2,0.4,3.9,0.1,491.148281169831
"157","2020-02-13","IN","REPUBLICAN","6665703","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.3,50.7,15.4,83.3,9.4,0.2,2.3,0,186.057695528387
"158","2020-10-12","WI","DEMOCRAT","5790716","0","0","0","0","0","0","1","0",0.155421194891962,34.8143476557994,-1.8616164610826,3.55002959077244,49.7,50.3,16.5,85.4,6.4,0.9,2.8,0,106.92263377525
"159","2020-05-26","IL","DEMOCRAT","12770631","1","1","1","1","1","1","1","0",0.305388198907321,9.22428970032882,-1.18617152837406,2.22184018970782,49.1,50.9,15.2,71.5,14.2,0.3,5.5,0,230.022712945118
"160","2021-01-21","RI","DEMOCRAT","1057231","0","0","0","0","0","0","0","1",1.70256074594861,86.0739043785133,0.532133438844714,4.45520628045944,48.6,51.4,16.8,80.5,6.8,0.5,3.4,0.1,1022.46711798839
"161","2020-03-20","MN","DEMOCRAT","5563378","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.8,50.2,15.4,82.8,6.4,1,4.8,0,69.8679844776269
"162","2020-08-21","IN","REPUBLICAN","6665703","0","0","0","0","0","0","1","0",0.255036865578919,15.6022553060045,-1.36634717337535,2.74741547470385,49.3,50.7,15.4,83.3,9.4,0.2,2.3,0,186.057695528387
"163","2020-07-17","NJ","DEMOCRAT","8878503","0","0","1","1","0","0","1","1",0.214000040322113,1.07000020161056,-1.54177907553922,0.0676588368948852,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"164","2020-10-16","CA","DEMOCRAT","39283497","0","1","1","1","1","0","1","0",0.185828669988316,7.82771452348043,-1.68293015886412,2.05767058022811,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"165","2020-05-04","MD","DEMOCRAT","6018848","1","1","1","1","1","1","1","1",1.21285667955064,11.7796628191973,0.19297846927193,2.46637455465567,48.5,51.5,15,55.5,29.9,0.3,6.3,0.1,620.052333367673
"166","2021-02-20","WY","REPUBLICAN","581024","0","0","0","0","0","0","1","0",0,0,-Inf,-Inf,51,49,15.7,91.4,1,2.4,0.9,0.1,5.98420071477861
"167","2020-02-17","MD","DEMOCRAT","6018848","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.5,51.5,15,55.5,29.9,0.3,6.3,0.1,620.052333367673
"168","2020-05-09","CA","DEMOCRAT","39283497","0","1","1","1","1","0","1","0",0.236740634368676,5.21593075076794,-1.44079010685925,1.65171754822639,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"169","2020-10-08","SC","REPUBLICAN","5020806","0","0","0","0","0","0","1","1",0.45809378016199,19.1403531624205,-0.780681355649439,2.9517988373917,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"170","2020-04-27","NJ","DEMOCRAT","8878503","1","1","1","1","1","1","1","0",1.19389496179705,24.2157940364496,0.177221039406411,3.18700506641605,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"171","2020-05-12","OR","DEMOCRAT","4129803","1","1","1","1","1","0","1","1",0,1.74342456528798,-Inf,0.555851319944607,49.6,50.4,17.2,84.3,1.9,1.2,4.4,0.4,43.0241592699087
"172","2020-04-09","WI","DEMOCRAT","5790716","0","1","1","1","1","0","1","0",0.207228259855949,2.22770379345145,-1.57393438863082,0.800971365942854,49.7,50.3,16.5,85.4,6.4,0.9,2.8,0,106.92263377525
"173","2020-10-22","WY","REPUBLICAN","581024","0","0","0","0","0","0","1","0",1.20476951038167,46.6417910447761,0.186288270955148,3.84249694277954,51,49,15.7,91.4,1,2.4,0.9,0.1,5.98420071477861
"174","2020-09-08","DE","DEMOCRAT","957248","0","0","0","0","0","0","1","0",0,0,-Inf,-Inf,48.4,51.6,18.2,68.8,22.2,0.4,3.9,0.1,491.148281169831
"175","2020-10-25","NV","DEMOCRAT","2972382","0","0","0","0","0","0","1","0",0.168215256316315,29.9759586755673,-1.78251083213023,3.40039568290648,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"176","2020-11-07","AL","REPUBLICAN","4876250","0","0","0","0","0","0","1","1",0.676749551397078,36.2573699051525,-0.390454013366295,3.59064266836481,48.4,51.6,16.5,68.1,26.6,0.5,1.4,0,96.2829499457005
"177","2020-05-10","CT","DEMOCRAT","3575074","0","1","1","1","1","0","1","1",0.979000714390807,15.9437259200789,-0.0212229067370747,2.76906539260211,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"178","2021-01-18","NE","REPUBLICAN","1914571","0","0","1","0","0","0","1","0",0.26115510994369,22.9816496750447,-1.3426407572084,3.13469605726981,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"179","2020-08-14","NC","REPUBLICAN","10264876","0","0","1","1","1","0","1","1",0.253290931132534,11.7877702565525,-1.3732165254874,2.4670625750819,48.7,51.3,15.9,68.7,21.4,1.2,2.9,0.1,211.133242831873
"180","2020-05-11","WY","REPUBLICAN","581024","1","1","1","1","1","0","1","0",0,1.20476951038167,-Inf,0.186288270955148,51,49,15.7,91.4,1,2.4,0.9,0.1,5.98420071477861
"181","2021-01-30","RI","DEMOCRAT","1057231","0","0","0","0","0","0","0","1",0,0,-Inf,-Inf,48.6,51.4,16.8,80.5,6.8,0.5,3.4,0.1,1022.46711798839
"182","2021-02-18","MT","REPUBLICAN","1050649","0","0","0","0","0","0","1","1",0.285537796162182,19.0358530774788,-1.25338087279128,2.94632420508865,50.3,49.7,18.2,88.5,0.5,6.4,0.8,0.1,7.21867313426683
"183","2020-12-14","VA","DEMOCRAT","8454463","0","0","0","0","0","0","1","0",0.66237205130592,37.3767086094055,-0.411927869878052,3.62104774596776,49.2,50.8,15,67.6,19.2,0.3,6.4,0.1,214.091238288174
"184","2020-01-27","RI","DEMOCRAT","1057231","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.6,51.4,16.8,80.5,6.8,0.5,3.4,0.1,1022.46711798839
